author,keyword,link,publish_date,source,title,cleaned_content,is_valid
Rizki Setyo Samudero - detikBali,banjir klungkung bali,https://www.detik.com/bali/berita/d-8106178/bnpb-peringatkan-3-provinsi-ini-siap-siaga-tangani-bencana,2025-09-10 23:18:00,detik.com,"
        BNPB Peringatkan 3 Provinsi Ini Siap Siaga Tangani Bencana    ",denpasar badan nasional penanggulangan bencana bnpb memperingatkan tiga provinsi untuk siap siaga menangani bencana sebab gelombang ekuatorial rossby yang menjadi penyebab cuaca ekstrem di bali mengarah ke arah barat tiga provinsi itu adalah jawa timur jawa tengah dan jawa baratkami berkoordinasi dengan bmkg beberapa hari ini diperkirakan curah hujan yang diakibatkan gelombang rossby ini sudah tidak ada lagi di bali karena sudah bergeser ke arah barat kata kepala bnpb letjen tni suharyanto seusai rapat koordinasi bersama gubernur bali di jayasabha denpasar rabu 1092025 malambaca juga banjir lumpuhkan listrik di sejumlah wilayah bali tiang robohkabel putussuharyanto mengaku telah berkoordinasi dengan tiga kepala daerah di provinsi tersebut untuk bersiap melaksanakan mitigasi bencana dia berharap bencana banjir yang terjadi di bali tidak terulang di provinsi lainnya terutama di jawa timur sebagai daerah yang terdekat dengan bali scroll to continue with content kami akan melaksanakan operasi modifikasi cuaca seluruh provinsi jawa timur imbuhnyaseperti diketahui cuaca buruk hingga hujan deras yang mengguyur wilayah bali mengakibatkan bencana banjir balai besar meteorologi klimatologi dan geofisika bbmkg wilayah iii denpasar mengungkapkan cuaca ekstrem ini dipicu oleh gelombang ekuatorial rossby selama dua pekan terakhir advertisement aktifnya gelombang ekuatorial rossby di wilayah bali dan sekitarnya mendukung pertumbuhan awan konvektif penyebab hujan lebat kata ketua kelompok kerja operasional meteorologi bbmkg wilayah iii wayan musteana di denpasar rabubmkg menjelaskan cuaca buruk tersebut juga didukung nilai kelembaban udara tinggi dari lapisan permukaan hingga lapisan 500 milibar mb adapun gelombang ekuatorial rossby merupakan gelombang atmosfer yang bergerak ke arah barat di sekitar ekuatorjika gelombang ini aktif dapat terjadi peningkatan pertumbuhan awan hujan di wilayah yang dilewati bmkg mendefinisikan gelombang rossby sebagai fenomena pada fluida baik di atmosfer maupun lautan yang bergerak ke arah barat dan berputar secara berpasangan bali darurat bencana selama sepekansebelumnya bnpb dan pemerintah provinsi pemprov bali menetapkan status darurat bencana selama satu pekan penetapan status darurat bencana itu menyusul terjadinya banjir yang merenggut korban jiwa di beberapa wilayah bali pada rabu 109semula tanggap darurat bencana itu akan ditetapkan dua minggu tetapi karena sigap bencananya ternyata tidak terlalu besar maka akan diralat menjadi cukup satu minggu ungkap kepala bnpb letjen tni suharyanto di denpasar rabu malamsuhartoyo menjelaskan pemerintah pusat hingga kabupatenkota akan berkolaborasi memberikan bantuan kepada masyarakat yang terdampak banjir di bali menurutnya penetapan status tanggap darurat diperlukan agar pemerintah pusat bisa membantu penanganan dampak bencana di daerahsalah satu persyaratannya adalah pemerintah daerah meminta bantuan itu suratnya ada namanya siaga darurat dan tanggap darurat pungkasnyaberdasarkan data per rabu petang banjir di sejumlah wilayah di bali mengakibatkan sebanyak sembilan orang tewas bnpb menyebut sejauh ini ada dua orang yang masih dinyatakan hilangsecara keseluruhan bnpb mencatat sebanyak 202 kepala keluarga kk atau 620 jiwa terdampak banjir akibat hujan deras yang mengguyur wilayah bali sejak selasa 992025 adapun wilayah yang terdampak banjir mencakup enam kabupatenkota yakni kota denpasar kabupaten jembrana gianyar klungkung badung dan tabananbaca juga banjir landa bali penumpang bandara ngurah rai diimbau datang lebih awalrinciannya korban tewas akibat banjir di denpasar sebanyak 5 orang jembrana 2 gianyar 1 dan badung 1 banjir juga mengakibatkan sebagian warga terpaksa mengungsi karena tempat tinggal mereka masih terendam banjiradapun rincian warga yang mengungsi akibat banjir meliputi di kabupaten jembrana sebanyak 85 jiwa mereka mengungsi di sejumlah posko di antaranya balai desa yeh kuning balai banjar yeh kuning musala assidiqie dan musala darul musthofasementara itu jumlah warga yang mengungsi di denpasar sebanyak 108 jiwa mereka tersebar di sejumlah titik pengungsian seperti sd 25 pemecutan banjar sedana merta ubung serta banjar dakdakan peguyangan halaman 2 dari 2 simak video video heboh surat persiapan nikah anak kepala bnpb gambasvideo 20detik iwsiws bnpb siaga bencana gelombang ekuatorial rossby banjir di bali dampak banjir di bali bmkg,True
Ni Komang Ayu Leona Wirawan - detikBali,banjir klungkung bali,https://www.detik.com/bali/berita/d-8104907/alat-berat-dikerahkan-tangani-longsor-di-gianyar-klungkung,2025-09-10 12:16:00,detik.com,"
        Alat Berat Dikerahkan Tangani Longsor di Gianyar-Klungkung    ",klungkung sejumlah titik di wilayah di klungkung dan gianyar terdampak hujan deras sejak selasa 992025 malam salah satunya terjadi longsor pada tembok senderan di jalur utama gianyarklungkung tepatnya di jalan raya banjarangkan kecamatan banjarangkan pada rabu 1092025pantauan detikbali tiga armada dari damkar klungkung dikerahkan untuk membersihkan sisa dari jatuhan tanah sebuah alat berat loader dari dinas pupr klungkung juga lalu lalang mengangkut tanah itubaca juga rumah warga kampung jawa denpasar tersapu luapan air tukad badung scroll to continue with content walhasil satlantas polres klungkung bersama polsek banjarangkan membuat pengalihan lalu lintas menuju jalan bypass ida bagus mantra bagi pengendara dari arah banjarangkan dan menuju tulikup bagi pengendara dari arah kota gianyarlongsor terjadi sejak pukul 0600 wita tadi sudah dibersihkan 35 jam ini kami kerahkan tim dari berbagai instansi serta dibantu masyarakat ini ramai pengendara yang menunggu karena rumahnya dekat di sini jadi harus lewat sini ujar akp ketut budiarsa kapolsek banjarangkan advertisement sementara di gianyar rumah warga di kawasan perum telaga asri serongga terendam banjir menurut salah seorang warga i gede dharma kondisi itu terjadi sekitar pukul 0300 wita rabuhujan deras sejak jam 2 dini hari air mulai memasuki rumah sejam kemudian hingga jam 8 pagi ketinggian air saat itu sudah sampai lutut orang dewasa jelas dharmasetelah surut kawasan yang berlokasi di jalan raya lebih desa lebih kecamatan gianyar tersebut jalannya nampak berlubang parkir maupun tanggul dharma berujar turut tergerus banjirbaca juga denpasar dikepung banjir jaya negara akan bahas status darurat bencanapenyebab banjir karena saluran air yang tersumbat sampah kiriman dari utara perumahan dari tegal tugu jalan tidak bisa menampung air sehingga meluap dan memasuki perumahan dua blok rumah terdampak sambung dharmabpbd gianyar saat dihubungi detikbali rabu 1092025 belum bisa mengonfirmasi dampak banjir di sejumlah ruas di gianyar termasuk potensi adanya korban jiwa video tanah longsor landa kenya 15 orang tewas30 hilang video tanah longsor landa kenya 15 orang tewas30 hilang hsahsa longsor klungkung alat berat gianyar bencana alam hujan deras penanganan longsor,True
Rizki Setyo Samudero - detikBali,banjir klungkung bali,https://www.detik.com/bali/berita/d-8141401/jurus-koster-bereskan-kemacetan-di-pelabuhan-sanur,2025-10-02 14:25:00,detik.com,"
        Jurus Koster Bereskan Kemacetan di Pelabuhan Sanur    ",denpasar gubernur bali wayan koster menyebut pembangunan gedung parkir menjadi solusi mengatasi kemacetan di area pelabuhan sanur hal itu ia sampaikan saat memimpin rapat koordinasi bersama beberapa kepala daerah membahas percepatan infrastruktur 2026 di jayasabha rabu 1102025koster menyoroti masalah kemacetan di sanur diakibatkan keterbatasannya lahan parkirpembangunan gedung parkir sanur akan menjadi solusi strategis untuk mengurai kemacetan sekaligus mendukung sanur sebagai gerbang pariwisata bali menuju nusa penida dari nusa lembongan kata koster dalam keterangan resminya yang diterima detikbali kamis 2102025beberapa proyek infrastruktur lainnya juga akan dikebut pada 2026 seperti pembangunan gedung parkir di pura batur pembangunan underpass jimbaran pembangunan embung tukad unda di klungkung serta pembangunan gedung parkir di sanur scroll to continue with content usulan ini sudah saya sampaikan langsung kepada bapak menteri pupr dan prinsipnya beliau mendukung secara resmi juga sudah bersurat menjawab usulan yang kita ajukan bebernyabaca juga 4 sungai besar di bali bakal dipasangi alarm banjirkita diminta untuk menyiapkan semua persyaratan mulai dari pembebasan lahan dokumen studi kelayakan ded hingga amdal jika semua sudah clear proyek bisa direalisasikan pada tahun 2026 sambung koster advertisement oleh sebab itu koster mengumpulkan bupati dan wali kota untuk segera mempersiapkan dokumendokumen persyaratan tersebutkita harus bekerja keras karena tidak mudah mendapatkan dukungan apbn di luar alokasi transfer daerah apalagi kita juga masih menanggung program normalisasi akibat banjir ucap gubernur asal buleleng itu video siasat pramono tangani lalin terdampak proyek jsdp video siasat pramono tangani lalin terdampak proyek jsdp mudmud koster kemacetan pelabuhan sanur gedung parkir,True
Tim detikBali - detikBali,banjir klungkung bali,https://www.detik.com/bali/berita/d-8105303/apakah-bali-hujan-hari-ini-intip-prakiraan-cuaca-bmkg-11-september-2025,2025-09-11 03:30:00,detik.com,"
        Apakah Bali Hujan Hari Ini? Intip Prakiraan Cuaca BMKG 11 September 2025    ",denpasar curah hujan di bali dalam dua hari terakhir tergolong tinggi banjir terjadi di sejumlah wilayah seperti denpasar badung gianyar hingga jembranajangan lupa untuk selalu pantau update cuaca agar aktivitas lancar tanpa hambatan berdasarkan pantauan dari balai besar meteorologi klimatologi geofisika bbmkg secara umum cuaca wilayah bali hari ini kamis 11 september 2025 diprediksi berawan hingga hujan ringanbaca juga underpass dewa ruci kuta terendam banjir turisturis dievakuasi scroll to continue with content suhu udara berkisar 1932 derajat celsius dengan kelembaban udara berkisar antara 6595 persen simak prakiraan cuaca bmkg untuk masingmasing kabupatenkota di bali hari ini kamis 1192025kabupaten badungberawan hujan ringan advertisement suhu udara 2124ckelembaban udara 7998kota denpasarberawan hujan ringansuhu udara 2430ckelembaban udara 8296kabupaten bangliberawan hujan ringansuhu udara 1921ckelembaban udara 8999kabupaten bulelengberawan hujan ringansuhu udara 2427ckelembaban udara 7789kabupaten gianyarberawan hujan ringansuhu udara 2226ckelembaban udara 8198kabupaten jembranaberawan hujan ringansuhu udara 2225ckelembaban udara 8798kabupaten karangasemberawan hujan ringansuhu udara 2024ckelembaban udara 8597kabupaten klungkungberawan hujan ringansuhu udara 2429ckelembaban udara 8194kabupaten tabananberawan hujan ringansuhu udara 2124ckelembaban udara 9098 video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra video bmkg gelar latihan tsunami uji skenario gempa m 92 di utara sumatra iwsiws cuaca bali 11 september 2025 cuaca denpasar 11 september 2025 bmkg hujan di bali,True
"
        Nafilah Sri Sagita K -         detikHealth
",banjir klungkung bali,https://health.detik.com/berita-detikhealth/d-8109848/bmkg-wanti-wanti-cuaca-ekstrem-sepekan-ke-depan-ini-wilayah-paling-terdampak,2025-09-13 08:01:00,detik.com,"
        BMKG Wanti-wanti Cuaca Ekstrem Sepekan ke Depan, Ini Wilayah Paling Terdampak    ",jakarta badan meteorologi klimatologi dan geofisika bmkg mewantiwanti potensi cuaca ekstrem hujan lebat disertai angin kencang di sejumlah wilayah indonesia dalam sepekan ke depankepala bmkg dwikorita karnawati mengatakan dinamika atmosfer yang saat ini cukup kompleks berpotensi menimbulkan bencana hidrometeorologi mulai dari banjir longsor hingga gelombang tinggipotensi hujan lebat hingga sangat lebat dengan angin kencang perlu diantisipasi masyarakat maupun pemerintah daerah kondisi ini dapat meningkatkan risiko banjir longsor maupun gelombang tinggi ujar dwikorita dalam keterangan resminya jumat 1292025 advertisement scroll to continue with content baca juga bmkg wantiwanti cuaca ekstrem masih mengintai sepekan ke depan soroti wilayah inifaktor pemicu cuaca ekstrem advertisement bmkg menjelaskan sejumlah faktor atmosfer memicu kondisi ini antara lain dipole mode index dmi negatif anomali outgoing longwave radiation olr aktivitas maddenjulian oscillation mjo gelombang kelvin rossby ekuator serta gelombang atmosfer frekuensi rendahselain itu keberadaan bibit siklon tropis 93s di samudra hindia barat bengkulu serta pola siklonik di kalimantan utara memperbesar potensi terbentuknya hujan lebatbmkg memprakirakan pada periode 12 hingga 14 september hujan lebat berpotensi terjadi di riau kepulauan bangka belitung lampung banten dki jakarta jawa barat jawa tengah di yogyakarta kalimantan barat kalimantan timur kalimantan utara kalimantan selatan sulawesi tengah sulawesi barat maluku papua tengah dan papua selatansementara angin kencang berpeluang terjadi di kepulauan riau sulawesi selatan dan malukuadapun pada 15 hingga 18 september hujan deras diprediksi melanda jawa tengah jawa timur kalimantan barat sulawesi barat sulawesi selatan papua tengah papua pegunungan dan papua selatan potensi angin kencang masih mengintai kepulauan riau sulawesi selatan dan malukubanjir besar di bali jadi warningcuaca ekstrem sebelumnya sudah memicu banjir dan longsor di bali pada 9 hingga 10 september 2025 bnpb mencatat bencana terjadi di tujuh kabupatenkota dengan lebih dari 120 titik banjirdenpasar menjadi wilayah terparah dengan 81 titik genangan disusul gianyar 14 titik badung 12 titik tabanan 8 titik serta karangasem jembrana dan klungkung masingmasing 4 titikbmkg melaporkan curah hujan harian ekstrem menjadi pemicu utama di jembrana intensitas hujan mencapai 3855 mm per hari disusul tampak siring 3738 mm karangasem 3166 mm klungkung 296 mm dan abiansemal 2846 mm padahal secara klimatologis hujan di atas 150 mmhari sudah masuk kategori ekstremmenurut dwikorita fenomena itu diperparah kondisi atmosfer yang labil serta faktor lingkungan mulai dari sistem drainase yang tidak memadai hingga alih fungsi lahan yang mengurangi daya serap tanahdwikorita menegaskan peringatan dini sudah dikeluarkan bmkg sejak 5 september melalui prospek cuaca sepekan peringatan tiga harian hingga pembaruan jamjaman lewat sistem nowcasting pada periode 910 september saja bmkg menerbitkan 11 kali pembaruan peringatan dini untuk baliia mengimbau masyarakat rutin memantau informasi resmi bmkg melalui aplikasi media sosial dan siaran televisi selain itu langkah mitigasi seperti menjaga kebersihan drainase serta tidak membuang sampah sembarangan sangat diperlukan untuk mengurangi dampak genangandengan kesiapsiagaan dan mitigasi yang baik kita bisa meminimalkan risiko bencana akibat cuaca ekstrem yang masih akan berlangsung beberapa hari ke depan kata dwikoritabaca juga ada ancaman tsunami di ri pentingnya siapkan tas siaga bencana ini isinya video mensos imbau masyarakat waspada hadapi cuaca ekstrem video mensos imbau masyarakat waspada hadapi cuaca ekstrem nafnaf cuaca ekstrem bmkg hujan lebat banjir longsor,True
Agus Eka - detikBali,banjir klungkung bali,https://www.detik.com/bali/berita/d-6691543/belasan-kios-di-pasar-terendam-lumpur-bupati-janji-ganti-rugi,2023-04-26 20:52:00,detik.com,"
        Belasan Kios di Pasar Terendam Lumpur, Bupati Janji Ganti Rugi    ",klungkung belasan kios terendam lumpur setelah hujan deras mengguyur klungkung pada selasa 2542023 malam lumpur itu berasal dari proses pemasangan tiang pancang proyek pasar tematik semarapurasejumlah pedagang pun terkejut barangbarang dagangan seperti pakaian dan kain rusak beruntung masih ada barang yang bisa diselamatkan sementara sebagian pedagang lain memutuskan mengobral barang agar laku terjualrendaman lumpur di kios para pedagang dikabarkan sudah terjadi kedua kalinya bedanya kejadian pertama hanya air yang merendam kali ini lebih parah lantaran rendaman disertai material dan lumpur scroll to continue with content baca juga pemotor jatuh terpental lalu tertabrak bus nyawa melayangbupati klungkung i nyoman suwirta sempat menemui para pedagang setelah insiden ini ia juga berjanji akan memberi ganti rugi kepada pedagang yang kiosnya terdampakmohon nanti jujur menyampaikan barangbarang apa rusak atau yang perlu diperbaiki sehingga nantinya segera mendapatkan penanganan dalam bentuk ganti rugi ujar suwirta di hadapan para pedagang rabu 2642023 advertisement pantauan detikbali sejumlah kios yang terendam lumpur berada di area basemen blok c blok ini lebih rendah dari area parkir luapan air hujan bercampur lumpur kemudian hanyut ke selatan dan merendam kiosbaca juga innova nyungsep ke parit gegara hindari pesepeda 4 orang terlukasuwirta meminta rekanan proyek membuat sodetan segera untuk mengalihkan aliran air demi mencegah banjir suwirta khawatir insiden terulang jika terjadi hujan terusmenerussaya sudah tugaskan rekanan tadi siang sudah mulai dikerjakan jangan sampai masuk lagi lah airnya kata suwirta video kebocoran gas picu kebakaran di bogor 10 kios ludes video kebocoran gas picu kebakaran di bogor 10 kios ludes biriws kios pasar tematik semarapura klungkung,True
"Sui Suadnyana, Rizki Setyo - detikBali",banjir klungkung bali,https://www.detik.com/bali/berita/d-7838041/ada-144-kejadian-akibat-cuaca-ekstrem-di-bali-dalam-sepekan-4-orang-tewas,2025-03-23 22:02:00,detik.com,"
        Ada 144 Kejadian Akibat Cuaca Ekstrem di Bali dalam Sepekan, 4 Orang Tewas    ",denpasar badan penanggulangan bencana daerah bpbd bali mencatat sebanyak 144 kejadian akibat hujan disertai angin kencang yang melanda pulau dewata selama 1723 maret 2025 empat orang tewas akibat cuaca ekstrem tersebut dan kerugian mencapai rp 19 miliardari kejadian tersebut empat orang korban jiwa dan tiga orang korban luka serta 53 bangunan rusak nilai kerusakan yang timbul mencapai rp 1938500 jelas sekretaris bpbd bali i gede agung teja bhusana yadnya melalui keterangan resminya minggu 2332025baca juga polda bali imbau masyarakat waspadai bencana alam di tengah cuaca ekstremsalah satu korban meninggal adalah pemotor di karangasem akibat tertimpa tiang listrik tiang listrik yang menimpa pengendara itu tumbang setelah tertimpa pohon yang tumbang lebih dahulu kemudian di klungkung satu orang meninggal akibat terseret arus sungai yang meluap di dusun bajing desa tegak scroll to continue with content kemudian pengendara motor di jalan denpasarsingaraja meninggal akibat tertimpa pohon kejadian pohon tumbang juga menimpa pengendara mobil saat melintas di jalan raya kuta badung hingga pengemudinya tewasbaca juga pilu anak saksikan ibu tewas saat mobil tertimpa pohon tumbang di kutateja membeberkan jumlah titik bencana di masingmasing kabupatenkota di bali selain itu kejadian tanah longsor juga terjadi di bangli dan banjir di klungkung advertisement 20 titik di kabupaten jembrana enam titik di buleleng 24 titik di bangli 22 titik di karangasem empat titik di gianyar 19 titik di denpasar 10 titik di badung 18 titik di tabanan 18 titik di klungkung terang teja video panggung mamuju festival ambruk diterjang angin kencangtenda roboh video panggung mamuju festival ambruk diterjang angin kencangtenda roboh hsaiws cuaca ekstrem bencana alam bali bpbd bali korban jiwa hujan deras angin kencang pohon tumbang tanah longsor,True
"Ni Made Lastri Karsiani Putri, Rizki Setyo Samudero - detikBali",banjir klungkung bali,https://www.detik.com/bali/berita/d-6801871/waspada-24-pantai-di-bali-berpotensi-diterjang-banjir-rob-5-8-juli-2023,2023-07-02 12:43:00,detik.com,"
        Waspada! 24 Pantai di Bali Berpotensi Diterjang Banjir Rob 5-8 Juli 2023    ",denpasar kepala bidang data dan informasi balai besar meteorologi klimatologi dan geofisika bmkg wilayah iii denpasar i nyoman gede wiryajaya mengimbau warga bali yang berada di wilayah pesisir untuk waspada terhadap potensi banjir pesisir atau rob pada 58 juli 2023 potensi banjir rob itu menyusul setelah fenomena full moon dan perigeeberdasarkan pantauan data water level dan prediksi pasang surut banjir pesisir rob berpotensi terjadi di beberapa wilayah pesisir bali ujar wiryajaya kepada detikbali minggu 272023baca juga waspada banjirgelombang tinggi bali diprediksi dilanda hujan hingga 3 julimenurut wiryajaya fenomena bulan purnama full moon pada 3 juli 2023 bersamaan dengan perigee atau jarak terdekat bulan ke bumi pada 4 juli 2023 fenomena itu berpotensi meningkatkan ketinggian pasang air laut maksimum scroll to continue with content wiryajaya menjelaskan waktu terjadinya banjir rob tersebut berbeda pada masingmasing wilayah secara umum banjir rob berdampak aktivitas bongkar muat di pelabuhan aktivitas di pemukiman pesisir serta aktivitas tambak garam dan perikanan daratkhususnya masyarakat yang berada di sekitar pelabuhan pesisir termasuk kepariwisataan apalagi bali dengan wisata baharinya jadi ini cukup terpengaruh kalau banjir rob terjadi imbuhnya advertisement baca juga hujan deras senderan jebolrumah warga tertimpa pohon tumbangbmkg memprediksi banjir rob berpotensi terjadi di wilayah pesisir tabanan badung denpasar gianyar dan klungkung berikut 24 wilayah pesisir yang berpotensi diterjang banjir rob pada 58 juli 2023pantai sokapantai pasutpantai kelantingpantai yeh ganggapantai kedungupantai tanah lotpantai batu bolongpantai seminyakpantai kutapantai jermanpantai nusa penidapantai balanganpantai padangpadangpantai nuggalanpantai pandawapantai nusa duapantai seranganpantai sanurpantai sindupantai sabapantai mascetipantai lebihpantai kusambapantai batu kori video penampakan banjir rob rendam puluhan rumah di pesisir utara karawang video penampakan banjir rob rendam puluhan rumah di pesisir utara karawang iwsiws banjir rob banjir pesisir bmkg bali banjir rob 58 juli 2023 berita bali terkini,True
"Sui Suadnyana, Aryo Mahendro - detikBali",banjir klungkung bali,https://www.detik.com/bali/berita/d-8108101/kisah-nakes-rsud-wangaya-berjibaku-tangani-pasien-saat-banjir-menerjang,2025-09-12 08:03:00,detik.com,"
        Kisah Nakes RSUD Wangaya Berjibaku Tangani Pasien Saat Banjir Menerjang    ",denpasar tenaga kesehatan nakes di rumah sakit umum daerah rsud wangaya denpasar baik dokter perawat hingga staf berjibaku menangani pasien saat banjir menerjang rabu 1092025 pagi sejumlah pasien di rsud wangaya terpaksa diungsikan alias dirujuk ke rumah sakit lain gegara listrik mati imbas banjir tersebutya mati listrik sejak rabu pukul 0500 wita kata kepala instalasi gawat darurat igd rsud wangaya anak agung dharma yudha saat dihubungi detikbali kamis 1192025baca juga satu lagi jasad korban ruko roboh akibat banjir di denpasar ditemukan scroll to continue with content hujan deras yang mengguyur hampir di seluruh wilayah denpasar sejak selasa 992025 malam hingga rabu 1092025 pagi guyuran hujan deras membuat debit air tukad sungai badung meninggihujan deras yang mengguyur hingga pukul 0500 wita akhirnya tak lagi dapat tertampung di salah satu sungai terbesar di denpasar itu banjir pun terjadi gedung rsud wangaya lantai satu di sisi utara dihantam arus deras banjir walhasil tembok itu jebol advertisement sejumlah mobil dan motor keluarga pasien hingga kendaraan dinas rsud wangaya turut terhempas arus air yang mengganas ada keluarga pasien yang mencoba memindahkan mobil dan motornya tetapi nggak sempat karena sudah terhempas banjir terang dharmatak hanya tembok dan kendaraan yang dihajar banjir sejumlah obat di gudang farmasi yang terletak di lantai satu sisi utara gudang server data rekam medis dan gudang logistik habis tak tersisaobatobatan itu sudah tidak berguna karena terendam air ada juga obatobatan yang perlu mesin pendingin saat disimpan itu pun habis karena mesinnya mati terang dharmaberuntung meski sempat dihempas banjir bandang air hanya sampai merendam lantai satu yang posisinya di ruang bawah tanah alias basement semua dokter perawat staf dan pasien rsud wangaya berada di lantai duasemua manusia berada di lantai dua di sana itu ada gedung c ruang operasi ada ruang intensif jantung dan ruang perawatan pasien jadi luapan airnya hanya berhenti di tangga bawah saja tutur dharmameski begitu listrik di rsud wangaya langsung padam akibat banjir akibatnya sejumlah peralatan medis yang tidak menggunakan baterai otomatis mandek mesin xray untuk rontgen mesin inkubator untuk bayi dan sejumlah peralatan di laboratorium yang menggunakan listrik tidak dapat dipakai karena listrik matiakibat listrik mati lima bayi terpaksa dievakuasi ke rsud klungkung dan rumah sakit rs mangusada hingga ke rumah sakit umum pusat rsup prof ngoerah selain bayi pasien yang membutuhkan pemeriksaan rontgen juga terpaksa dirujuk ke rsup prof ngoerah rsud bali mandara dan beberapa rumah sakit lainmanajemen rsud wangaya sebenarnya mempunyai genset namun menurut dharma penggunaan genset urung dilakukan karena sumber listrik itu berada di lantai satu sehingga terendam banjirakibat listrik mati selama delapan jam dokter dan perawat tetap menangani pasien meski sebagian peralatan medis tidak dapat digunakan selain itu para dokter dan perawat berjibaku menangani 10 pasien korban banjir di denpasarbaca juga 135 jiwa di karangasem mengungsi akibat banjir kerugian capai rp 18 miliarseorang di antara 10 pasien korban banjir itu dinyatakan meninggal dunia satu pasien lain dirujuk ke rsup prof ngoerah karena butuh pemeriksaan rontgen dan satu lagi harus menjalani rawat inap atau opname sisanya hanya menderita luka ringan dan sedang tutur dharmagenangan air di lantai satu baru mulai surut sekitar pukul 1500 wita pembersihan dilakukan untuk mengamankan sumber listrik hingga genset akhirnya dapat terpasang pelayanan vital sudah mulai pulih untuk ruang intensif operasi dan penunjang di radiologi masih berusaha dipulihkan menunggu listrik pulih 100 persen kisah dharma video rumahrumah rusak diterjang banjir bali termasuk milik anggota dprd video rumahrumah rusak diterjang banjir bali termasuk milik anggota dprd iwsiws nakes rsud wangaya banjir denpasar banjir bali denpasar,True
Tim detikBali - detikBali,banjir klungkung bali,https://www.detik.com/bali/berita/d-7729565/bpbd-bali-catat-37-bencana-akibat-cuaca-ekstrem-dalam-sepekan,2025-01-13 08:52:00,detik.com,"
        BPBD Bali Catat 37 Bencana Akibat Cuaca Ekstrem dalam Sepekan    ",denpasar badan penanggulangan bencana daerah bpbd bali mencatat 37 bencana akibat cuaca ekstrem dalam sepekan terakhir tepatnya pada 612 januari 2025 total kerugian materiel akibat puluhan bencana tersebut mencapai rp 320 jutakalaksa bpbd bali i made rentin mengungkapkan bencana sepekan terakhir disebabkan oleh curah hujan yang tinggi dan angin kencang ia memastikan tak ada korban luka maupun jiwa akibat berbagai bencana tersebutbali sudah memasuki musim hujan warga diimbau untuk mewaspadai curah hujan tinggi yang dapat menyebabkan banjir dan longsor ujar rentin dalam keterangan tertulis yang diterima detikbali senin 1312025 scroll to continue with content baca juga longsor tutup akses jalan utama klungkunggianyar lalin lumpuhrentin menjelaskan laporan kejadian yang diterima bpbd dalam sepekan terakhir didominasi oleh pohon tumbang yakni sebanyak 21 titik selanjutnya ada pula banjir di wilayah kota denpasar sebanyak 4 titik dan klungkung 1 titiktak hanya itu curah hujan yang tinggi juga membuat satu titik jalan di buleleng jebol dan satu jalan di karangasem terputus kemudian tanah longsor dilaporkan terjadi di empat titik yaitu di kabupaten badung buleleng jembrana dan klungkung advertisement kejadian pelinggih roboh di satu titik di kabupaten buleleng nihil korban jiwa atau luka imbuh rentinsebelumnya arus lalu lintas di jalur utama penghubung kabupaten klungkung dengan kabupaten gianyar lumpuh akibat longsor minggu 1212025 material longsor menutupi seluruh badan jalan di desa tusan kecamatan banjarangkan klungkungpantauan detikbali longsor terjadi setelah satu rumpun bambu tergerus saat daerah itu diguyur hujan deras rumpun bambu di sisi timur jalan itu lalu longsor dari ketinggian sekitar 30 meter dan menutup seluruh akses jalanwalhasil kendaraan dari arah klungkung menuju gianyar terpaksa harus putar balik dan melalui jalan bypass ida bagus mantra demikian sebaliknya pengendara dari gianyar harus putar balik melewati tulikup jika hendak ke klungkungbaca juga hujan seharian perumahan di nangka utara denpasar terendam airsementara itu bmkg bali juga mengeluarkan peringatan dini tinggi gelombang pada 1316 januari 2025 adapun tinggi gelombang di perairan di selat badung dan selat lombok bagian selatan dan perairan selatan bali berpotensi mencapai 12525 metersedangkan tinggi gelombang di perairan selat bali bagian selatan bisa mencapai 254 meter bmkg mengingatkan gelombang tinggi hingga tiga hari ke depan berisiko terhadap keselamatan pelayaran masyarakat yang beraktivitas di sektor bahari diminta untuk selalu mengutamakan keselamatan video panggung mamuju festival ambruk diterjang angin kencangtenda roboh video panggung mamuju festival ambruk diterjang angin kencangtenda roboh iwsiws bpbd bali berita bali terkini cuaca ekstrem bencana di bali,True
